"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"267",NA,"US","Botany","2915861","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"3726",NA,"L. Dombrowski & Y. S. Kuniyoshi",1971,10,14,"Brazil","Paraná",NA,"Próximo a Curriela - Rio Branco do Sul",NA,NA,NA,"http://n2t.net/ark:/65665/3c5332780-3924-482e-83c8-03cba1e94e30",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"269",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","43340","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"1998-08-01T00:00:00.000+0000","3950",NA,"Dombrowski, LT; Kuniyoschi, YS",1971,12,21,"Brazil","Paraná","Marumbi","Serra do Mar",0,0,NA,"BRA:UFMG:BHCB:0000043340",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"271",NA,"MBM","MBM","14961","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT",NA,"24203",NA,"Hatschbach, G",1970,4,28,"Brazil","Paraná","Piraquara","Nova Tirol",0,0,NA,"BRA:MBM:MBM:0000014961",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"272",NA,"NY","NY","1184673","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"24203",NA,"G. G. Hatschbach",1970,4,28,"Brazil","ParanÃ¡",NA,"Nova Tirol",-49.048057,-25.507775,NA,"bba35c5a-725f-49fe-95af-7c5ed179dcff",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"273",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","43336","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","359",NA,"Imaguire, N",1968,2,7,"Brazil","Paraná","Curitiba","Mananciais da Serra-Piraquara",0,0,NA,"BRA:UFMG:BHCB:0000043336",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"274",NA,"NY","NY","1184694","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. H. Nee","1996-01-01T00:00:00.000+0000","4084",NA,"J. C. Lindeman",1967,1,12,"Brazil","Paraná",NA,"Corro river, S of Graciosa.",0,0,NA,"3f331875-166e-491c-b436-d64eb1f1b23d",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"275","2013-01-28T00:00:00.000+0000","K","Herbarium","K000823764","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Nee, M.","1905-06-18T00:00:00.000+0000","4084",NA,"Lindeman, J.C.",1967,1,12,"Brazil",NA,"Graciosa","Brazil, Estado: Paraná, Graciosa,  Corro River",NA,NA,"Additional collector(s): Haas, J.H. de","http://specimens.kew.org/herbarium/K000823764",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"276",NA,NA,"Botany","U.1737701","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,NA,NA,"Lindeman JC; Haas JH de",1967,1,12,"Brazil",NA,NA,"Est. Parana, Rio do Corvo S. of Graciosa.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1737701",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"277",NA,"IAP","PACA-AGP","67550","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000","7316",NA,"Klein & Souza Sobr.",1967,3,16,"Brazil","Sc","Florianópolis","Morro Costa da Lagoa",NA,NA,"Habitat: Mata beira do regato","BRA:IAP:PACA-AGP:0000067550",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"279",NA,"US","Botany","2567529","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"7316",NA,"R. M. Klein & Souza Sobrinho",1967,3,16,"Brazil","Santa Catarina",NA,"Morro Costa da Lagoa, beira regato",NA,NA,NA,"http://n2t.net/ark:/65665/3db3ef108-2a5b-4f47-996c-3315b3d92269",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"280",NA,NA,"Botany","U.1737700","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker AT; Barboza GE","1991-02-01T00:00:00.000+0000",NA,NA,"Hoehne W",1967,4,18,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1737700",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"281",NA,"NY","NY","1184663","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. E. Barboza; A. T. Hunziker","1991-01-01T00:00:00.000+0000","6193",NA,"W. Hoehne",1967,4,18,"Brazil","SÃ£o Paulo",NA,"Floresta Estadual Carlos Botelho, Serra de Paranapiacaba, km 206-208 da estrada Sao Miguel Arcano-REgistro.",-47.9905014331828,-23.8738646207235,NA,"2ad871f2-2f1c-4716-8666-88f11b66f8e1",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"282",NA,"Cenargen","CEN","29239","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. E. Barboza & A. T. Hunziker",NA,"6193",NA,"Wilson Hoehne",1967,4,18,"Brazil","Sp","SAO MIGUEL ARCANJO","Floresta Estadual Carlos Botelho, Serra de Paranpiacaba, km 206-208 da estrada São Miguel Arcanjo-Registro.",NA,NA,"Arbusto com ramificação horizontais em lugar úmido. Frutos maduros conicos amarelo-claro, de 15-18 mm compr. a 12 mm diam.. Sementes brancas, não pungente. Doação do Instituto de Botânica de São Paulo","BRA:Cenargen:CEN:0000029239",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"283","2011-02-26T21:30:00.000+0000","MO","MO","2482956","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hoehne 6193",NA,"F.C. Hoehne",1967,4,18,"Brazil","São Paulo",NA,"Sao Paulo. S. Miguel Arcanjo, Florestal Estadual Carlos Botelho, Serra de Paranapiacaba",NA,NA,NA,"urn:catalog:MO:Tropicos:2482956","http://www.tropicos.org/Specimen/2482956","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"284",NA,"USP","SPF","17354","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, GE; Hunziker, AT","1991-02-01T00:00:00.000+0000","6193",NA,"Hoehne, W",1967,4,18,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho",0,0,NA,"BRA:USP:SPF:0000017354",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"289",NA,"NY","NY","1184707","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. R. Stehmann","2000-01-01T00:00:00.000+0000","13703",NA,"J. Mattos",1966,5,30,"Brazil","SÃ£o Paulo",NA,"7 km ao sul de Jacupiranga.",0,0,NA,"6f66982e-9d52-4a7c-b88d-fa666414cbac",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"290",NA,"Instituto de Botânica, IBT","SP","157730","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2000-02-04T00:00:00.000+0000","13703",NA,"Mattos, J",1966,5,30,"Brazil","São Paulo","Jacupiranga","7 km ao sul de Jacupiranga.",0,0,NA,"BRA:IBt:SP:0000157730",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"291",NA,"US","Botany","2564203","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"12414",NA,"G. Hatschbach",1965,2,27,"Brazil","Paraná",NA,"Pilão",NA,NA,NA,"http://n2t.net/ark:/65665/317b2f16c-30e2-4147-b996-35b00d9eb2d9",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"293",NA,"US","Botany","3065410","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"8203",NA,"Bro. A. Sehnem",1963,2,25,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/363e8ab7d-660e-4b02-a5ed-53713f2e4578",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"294",NA,"US","Botany","2405170","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"12493",NA,"R. Reitz & D. Klein",1962,2,26,"Brazil","Santa Catarina",NA,"Serra do Espigão",NA,NA,NA,"http://n2t.net/ark:/65665/344f09f9a-db91-486c-a342-9c2c75e5ca2d",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"295",NA,"US","Botany","2568855","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"2417",NA,"R. M. Klein",1960,3,11,"Brazil","Santa Catarina",NA,"Morro Spitzkopf",NA,NA,NA,"http://n2t.net/ark:/65665/32456bbfa-e4c2-4a4e-b4a7-0625f4951d3e",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"297",NA,"US","Botany","2323804","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"8550",NA,"R. Reitz & D. Klein",1959,3,12,"Brazil","Santa Catarina",NA,"Serra doatador",NA,NA,NA,"http://n2t.net/ark:/65665/3233c8fae-d11d-40b7-bbe9-0ba87622e3fe",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"298",NA,"US","Botany","2271918","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"6594",NA,"R. Reitz & D. Klein",1958,3,7,"Brazil","Santa Catarina",NA,"Sabiá",NA,NA,NA,"http://n2t.net/ark:/65665/354d38b10-5693-4216-bd3f-b6b069855545",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"299",NA,"UFRGS","ICN","140792","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G",NA,"6594",NA,"Reitz, R; Klein, RM",1958,3,7,"Brazil","Sc","Vidal Ramos","Sabiá",0,0,"Arbusto; flor branca.; Mata","BRA:UFRGS:ICN:0000140792",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"300",NA,NA,"Botany","U.1737702","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,NA,NA,"Reitz PR; Klein RM",1958,3,7,"Brazil",NA,NA,"Sabia, Vidal Ramos, Mata.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1737702",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"302",NA,"US","Botany","2270921","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"4574",NA,"G. Hatschbach",1958,4,24,"Brazil","Paraná",NA,"Porto de Cima",NA,NA,NA,"http://n2t.net/ark:/65665/30a96c222-898a-4389-ad1f-05130074f4cd",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"303",NA,"MBM","MBM","45138","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"4575",NA,"Hatschbach, G",1958,4,24,"Brazil","Paraná","Morretes","Porto de Cima",0,0,NA,"BRA:MBM:MBM:0000045138",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"304",NA,"US","Botany","2271565","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"4244",NA,"R. Reitz & D. Klein",1957,5,26,"Brazil","Santa Catarina",NA,"Estrada Dona Francisca",NA,NA,NA,"http://n2t.net/ark:/65665/390e6942b-7e30-48dc-88d7-462b5262d47a",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"305",NA,"US","Botany","2568858","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"4417",NA,"R. Reitz & D. Klein",1957,6,21,"Brazil","Santa Catarina",NA,"Estrada Dona Francisca",NA,NA,NA,"http://n2t.net/ark:/65665/30c8b827c-f6ab-44f7-b921-2cd9e80e5b43",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"307","2009-07-31T17:27:00.000+0000","MO","MO","2483244","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Reitz 4417",NA,"P. Raulino Reitz|Roberto M. Klein",1957,6,21,"Brazil","Santa Catarina",NA,"Joinvile. Estada Dona Francisca",NA,NA,NA,"urn:catalog:MO:Tropicos:2483244","http://www.tropicos.org/Specimen/2483244","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"308",NA,"US","Botany","2271544","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"3504",NA,"R. Reitz & D. Klein",1956,7,18,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/35d559522-66d7-4f05-9330-458f5e1a50e5",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"309",NA,"IAP","PACA-AGP","54733","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000",NA,NA,"Rambo, B.",1954,1,1,"Brazil","Rs","São Francisco de Paula","Faz. Englert",NA,NA,"Habitat: In araucarieto Fenofase: flor","BRA:IAP:PACA-AGP:0000054733",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"310",NA,"US","Botany","2568857","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"1614",NA,"R. Reitz & D. Klein",1954,3,1,"Brazil","Santa Catarina",NA,"Horto Florestal I.N.P.",NA,NA,NA,"http://n2t.net/ark:/65665/34b6e7542-d5cf-47c0-9fc2-29b7f4861a7f",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"312","2009-07-31T17:27:00.000+0000","MO","MO","2482806","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Reitz 1614",NA,"P. Raulino Reitz|Roberto M. Klein",1954,3,1,"Brazil","Santa Catarina",NA,"Ibirama. Horto Florestal I.N.P.",NA,NA,NA,"urn:catalog:MO:Tropicos:2482806","http://www.tropicos.org/Specimen/2482806","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"313",NA,"G","Geneva Herbarium – General Collection (G)","G-G-211450/1","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,NA,NA,"Reitz, R. & R. M. Klein",1954,3,1,"Brazil",NA,NA,"Brésil - Horto Florestal I.N.P., Ibirama",-53.08972,-10.77306,NA,NA,NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"314",NA,"US","Botany","2406260","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"3096",NA,"G. Hatschbach",1953,4,18,"Brazil","Paraná",NA,"Estr. da Graciosa, Grota Funda",NA,NA,NA,"http://n2t.net/ark:/65665/3b61ca6e4-d542-4011-9679-937e7c4021e9",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"315","2009-07-09T17:05:00.000+0000","MO","MO","2482644","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,"Hatschbach 3096",NA,"Gert G. Hatschbach",1953,4,18,"Brazil","Paraná",NA,"Morretes. Estrada da Graciosa, Grota Funda",NA,NA,NA,"urn:catalog:MO:Tropicos:2482644","http://www.tropicos.org/Specimen/2482644","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"317",NA,"US","Botany","2568856","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"569",NA,"R. M. Klein",1953,8,18,"Brazil","Santa Catarina",NA,"Mata do Hoffmann",NA,NA,NA,"http://n2t.net/ark:/65665/3799a5a63-557d-4810-9caf-65101f2c2c28",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"318","2010-11-13T04:25:00.000+0000","MO","MO","2483255","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Klein 569",NA,"Roberto M. Klein",1953,9,18,"Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque",NA,NA,NA,"urn:catalog:MO:Tropicos:2483255","http://www.tropicos.org/Specimen/2483255","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"320","2009-08-21T06:32:00.000+0000","MO","MO","2482783","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Rambo 50373",NA,"Balduino Rambo",1951,7,20,"Brazil","Santa Catarina",NA,"Brasilia, Fachinal pr. Biguassú",NA,NA,NA,"urn:catalog:MO:Tropicos:2482783","http://www.tropicos.org/Specimen/2482783","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"324",NA,"MBM","MBM","45219","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"295",NA,"Hatschbach, G",1946,4,28,"Brazil","Paraná","Morretes","Estação Marumbi, margem Rio Taquaral",0,0,NA,"BRA:MBM:MBM:0000045219",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"325",NA,"IAP","PACA-AGP","33627","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L. Bianchetti","2002-04-01T00:00:00.000+0000",NA,NA,"Hatschbach, G.",1946,4,28,"Brazil","Pr",NA,NA,NA,NA,"Habitat: In dumetosis Fenofase: flor e fruto","BRA:IAP:PACA-AGP:0000033627",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"326","2009-07-09T17:05:00.000+0000","MO","MO","2482693","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hatschbach 295",NA,"Gert G. Hatschbach",1946,4,28,"Brazil","Paraná",NA,"Morretes. Estação Marumby, Margens Rio Taquaral",NA,NA,NA,"urn:catalog:MO:Tropicos:2482693","http://www.tropicos.org/Specimen/2482693","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"328",NA,"Instituto de Botânica, IBT","SP","41636","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Mentz, LA","2006-10-17T00:00:00.000+0000","s.n.",NA,"Kuhlmann, M",1939,9,3,"Brazil","Paraná",NA,"Alto da Serra",0,0,NA,"BRA:IBt:SP:0000041636",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"330","2011-02-28T19:36:00.000+0000","MO","MO","2482056","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Kuhlmann 41636",NA,"Moysés Kuhlmann",1939,9,3,"Brazil","Paraná",NA,"Alto da Serra",NA,NA,NA,"urn:catalog:MO:Tropicos:2482056","http://www.tropicos.org/Specimen/2482056","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"331",NA,"NY","NY","1184652","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. H. Nee","1996-01-01T00:00:00.000+0000","14437",NA,"P. K. H. Dusén",1914,2,18,"Brazil","Paraná",NA,"Volta Grande.",0,0,NA,"09c2fb02-1d3a-473c-9096-597094741122",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"332","2015-09-15T23:56:21.000+0000","MNHN","P","P00409838","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza",NA,NA,"14437","Dusen, P.",1914,2,18,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00409838",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"335","2015-04-11T13:35:24.000+0000","S","VascularPlants","S12-8508","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"559a","559a","G. Jönsson",1914,6,20,"Brazil","Paraná",NA,"Plantae Brasilienses. Parana: Porto de Cima.",NA,NA,NA,"S:VascularPlants:S12-8508",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"336","2015-04-11T13:35:24.000+0000","S","VascularPlants","S12-8517","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"14152","14152","P. Dusén",1912,8,3,"Brazil","Paraná",NA,"Plantae Brasilienses. Parana: Volta Grande.",NA,NA,NA,"S:VascularPlants:S12-8517",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"339","2008-05-27T22:02:00.000+0000","MO","MO","2922640","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza y A.I. Hunz II-","1991-01-01T00:00:00.000+0000","Dusén 14152",NA,"Per Dusén",1912,NA,NA,"Brazil","Paraná",NA,"Volta grande, in fruticetis",NA,NA,NA,"urn:catalog:MO:Tropicos:2922640","http://www.tropicos.org/Specimen/2922640","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"340",NA,"NY","NY","1184655","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"8255",NA,"P. K. H. Dusén",1909,3,18,"Brazil","Paraná",NA,"Roça Nova.",0,0,NA,"3e1e2093-b3c6-4828-b564-5e47bd888c1b",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"343","2008-05-27T22:02:00.000+0000","MO","MO","2922725","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. Barboza y A.I. Hunz. II-","1991-01-01T00:00:00.000+0000","Dusén 8255",NA,"Per Dusén",1909,NA,NA,"Brazil","Paraná",NA,"Roca Nova, ad marg. silvulae",NA,NA,NA,"urn:catalog:MO:Tropicos:2922725","http://www.tropicos.org/Specimen/2922725","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"344","2015-04-11T13:35:24.000+0000","S","VascularPlants","S12-8506","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"665g","665g","P. Dusén",1908,8,29,"Brazil","Paraná",NA,"Plantae Brasilienses e civitate Paraná reportatae. Serra do Mar, Ypiranga.",NA,NA,NA,"S:VascularPlants:S12-8506",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
