"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"236","2014-07-07T23:16:01.000+0000","JBRJ","RB","RB00072784","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","NILDA MARQUETE FERREIRA DA SILVA",NA,NA,"120","JOSÉ S. ASSIS",1978,4,8,"Brazil","Piauí","Piauí","SERRA DA TABATINGA.",-44.45,-10.583333,"ÁRVORE ; 12 M DE ALT. E 25 CM DE DIÂMETRO , COM FRUTOS JOVENS DE COLORAÇÃO VERDE . FREQUÊNCIA MEDIANA","urn:catalog:JBRJ:RB:72784",NA,"Terminalia actinophylla Mart."
"237",NA,"UFPI","TEPB","54","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,NA,"Emperaire, L",1978,5,14,"Brazil","Piauí","São Raimundo Nonato","Serra da Capivara",NA,NA,"Arbórea Ambiente: Caatinga","BRA:UFPI:TEPB:0000000054",NA,"Terminalia actinophylla Mart."
"238",NA,"Universidade Federal do Ceará, UFC","EAC","5138","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Castro, A.S.F.","2010-06-18T00:00:00.000+0000",NA,"s.n.","Bezerra, P.",1978,12,17,"Brazil","Piauí",NA,"Saída de Floriano p/ Itaueiras",0,0,"Árvore alta.","BRA:UFC:EAC:0000005138",NA,"Terminalia actinophylla Mart."
"239",NA,"NY","NY","565760","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. A. Stace","2006-01-01T00:00:00.000+0000",NA,"18516","R. M. Harley",1977,2,2,"Brazil","Bahia",NA,"5 km SE of MaraÃº at the junction iwth the new road North to Ponta do MutÃ¡",-39,-14.13,NA,"20e30b84-32e9-4623-82df-d1ab33af4013",NA,"Terminalia actinophylla Mart."
"241",NA,"UnB","UB","121872","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace, CA; Alwan, AA",NA,NA,"799","Paula, JE",1976,6,16,"Brazil","Maranhão","Caxias","Margem Igorapé dos Caldeirões",0,0,"Árvore 10m.","BRA:UnB:UB:0000121872",NA,"Terminalia actinophylla Mart."
"243",NA,"NY","NY","00908126","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. A. Stace","2006-06-01T00:00:00.000+0000",NA,"7257","W. R. Anderson",1973,3,16,"Brazil","Goiás",NA,"Chapada dos Veadeiros, 13 km by road S of Terezina",-47.2651252913228,-13.8975815427219,NA,"712f13ef-32d9-43c5-86ff-6d0d46e186be",NA,"Terminalia actinophylla Mart."
"244",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","4261","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.T.Rizzini","1974-09-19T00:00:00.000+0000",NA,"293","F.B.Ramalho",1973,11,23,"Brazil","Piauí","São Francisco do Piauí","Fazenda Serrinha",NA,NA,"Árvore ca. 8 m alt., não tem látex; flores marrons, perfume leve e agradável. Encontrada em toda a região da bacia do parnaiba no Piauí.","BRA:UFRPE:HST:0000004261",NA,"Terminalia actinophylla Mart."
"246","2017-10-17T14:08:50.000+0000","JBRJ","RB","RB00071926","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Dr. C. Stace",NA,NA,"9294","D. Sucre; J.F.da Silva",1972,6,24,"Brazil","Piauí","Piauí","Mun. Pedro II, formação de Chapada.",NA,NA,"Pequena árvore até 5 metros de altura. Crescendo em formação rochosa.","urn:catalog:JBRJ:RB:71926",NA,"Terminalia actinophylla Mart."
"247",NA,"NY","NY","00997802","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","A. A. Alwan; C. A. Stace","1981-01-01T00:00:00.000+0000",NA,"2068","G. Gardner",1840,NA,NA,"Brazil","PiauÃ­",NA,NA,0,0,NA,"2eef5549-fb51-4f40-bc2a-fdf4a578f52a",NA,"Terminalia actinophylla Mart."
"248",NA,"SNSB-M","BSMvplantscoll","M-0146738 / 480155 / 177850","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,"SYNTYPE",NA,"Martius, C.F.P. von",1819,NA,NA,"Brazil",NA,NA,"Crescit in silvis Catingas in mediterraneis Prov. Bahiensis.",-55,-10,NA,"http://id.snsb.info/snsb/collection/196074/480155/177850",NA,"Terminalia actinophylla Mart."
"249",NA,"SNSB-M","BSMvplantscoll","M-0146735 / 480152 / 177847","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,"LECTOTYPE",NA,"Martius, C.F.P. von (no. Herb. Fl. Bras. 453(1))",1818,NA,NA,"Brazil",NA,NA,"In silvis mediterran. Bahiensis prov. Catingas.",-55,-10,NA,"http://id.snsb.info/snsb/collection/196071/480152/177847",NA,"Terminalia actinophylla Mart."
"252","2015-02-02T10:12:54.000+0000","K","Herbarium","K000905214","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Broddle, P.","2015-01-20T00:00:00.000+0000",NA,"56352","Harley, R.M.; et al.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000905214",NA,"Terminalia actinophylla Mart."
"253",NA,"UnB","UB","22274","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ratter, JA",NA,NA,"7207","Ratter, JA",NA,NA,NA,"Brazil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás",-47.383333,-13.916667,".","BRA:UnB:UB:0000022274",NA,"Terminalia actinophylla Mart."
"254","2015-02-02T10:12:54.000+0000","K","Herbarium","K000905213","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Broddle, P.","2015-01-20T00:00:00.000+0000",NA,"56350","Harley, R.M.; et al.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000905213",NA,"Terminalia actinophylla Mart."
"255",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","61614","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. Stace",NA,NA,"10205","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","ILHÉUS","10Km ao S da Rod. Ilheus/Olivenca, e 3Km ao W Faz. Manguinho.",-39.083333,-14.916667,"Ambiente: Mata de restinga, disturbada. Habito: Árvore","BRA:CEPLAC:CEPEC:0000061614",NA,"Terminalia actinophylla Mart."
"256","2005-04-04T16:42:38.000+0000","K","Herbarium","K000261352","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Clive Stace","2005-04-04T00:00:00.000+0000",NA,"330","Silva, S.B.; Hora, F.M.D.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000261352",NA,"Terminalia actinophylla Mart."
"257","2005-04-04T16:45:45.000+0000","K","Herbarium","K000261354","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Clive Stace","2005-04-04T00:00:00.000+0000",NA,"1052","Bona Noscimento, M.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000261354",NA,"Terminalia actinophylla Mart."
"258","2017-10-12T11:57:19.000+0000","JBRJ","RB","RB01264254","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"25311","Castellanos,A.",NA,NA,NA,"Brazil","Piauí","Piauí",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1264254",NA,"Terminalia actinophylla Mart."
"259",NA,"UFPI","TEPB","30410","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R. Barros",NA,NA,NA,"K. Nogueira",NA,NA,NA,"Brazil","Piauí","Campo Maior/Jatobá do Piauí","Fazenda Lourdes, Complexo Vegetacional de Campo Maior",-42.052333,-4.861556,"Muito frequente, frutos imaturos verdes.","BRA:UFPI:TEPB:0000030410",NA,"Terminalia actinophylla Mart."
"260",NA,"MN","R","91461","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Alwan, A.A. & Stace, C.A.","1981-01-01T00:00:00.000+0000",NA,"577","Freire Allemão, F.",NA,NA,NA,"Brazil","Ceará",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","BRA:MN:R:0000091461",NA,"Terminalia actinophylla Mart."
"261","2005-04-04T16:44:36.000+0000","K","Herbarium","K000261353","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Clive Stace","2005-04-04T00:00:00.000+0000",NA,"214","Bona Noscimento, M.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000261353",NA,"Terminalia actinophylla Mart."
"262",NA,NA,"Botany","L  0009795","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace CA; Alwan A-RA",NA,"ISOLECTOTYPE",NA,"Martius CFP von",NA,NA,NA,"Brazil","Bahia",NA,"Brasilia pr. Bahia",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200009795",NA,"Terminalia actinophylla Mart."
"264","2015-02-02T10:12:54.000+0000","K","Herbarium","K000905215","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Broddle, P.","2015-01-20T00:00:00.000+0000",NA,"56368","Harley, R.M.; et al.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000905215",NA,"Terminalia actinophylla Mart."
"267",NA,"UFPI","TEPB","30375","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Campelo, D. S.",NA,NA,"4","Campelo, D. S.",NA,NA,NA,"Brazil","Piauí","Altos","Povoado Atalaia",NA,NA,"Mata, areno-pedregoso. Estrada para Altos 20km Ambiente: Floresta <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000030375",NA,"Terminalia actinophylla Mart."
"268",NA,"UFPI","TEPB","18323","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,"2736","L. Emperaire",NA,NA,NA,"Brazil","Piauí","São Raimundo Nonato","Sítio do Meio",NA,NA,"Altura 4-5m, flores amareladas","BRA:UFPI:TEPB:0000018323",NA,"Terminalia actinophylla Mart."
"269",NA,"UFPI","TEPB","22787","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"1","L. Oliveira",NA,NA,NA,"Brazil","Piauí","Demerval Lobão","Boi Manso",NA,NA,"Árvore 8m, muito frequente, com frutos imaturos verdes, uso medicinal para problemas intestinais <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000022787",NA,"Terminalia actinophylla Mart."
"270",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","36172","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. Marquete e J. Teixeira",NA,NA,"330","S. B. da Silva",NA,NA,NA,"Brazil","Piauí","amarante","Faz. Bernadete.",-42.966667,-6.183333,"Ambiente: Savana arbórea aberta. Solo areno-argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000036172",NA,"Terminalia actinophylla Mart."
"271","2015-02-02T10:02:03.000+0000","K","Herbarium","K000905212","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Broddle, P.","2015-01-20T00:00:00.000+0000",NA,"56395","Harley, R.M.; et al.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000905212",NA,"Terminalia actinophylla Mart."
"272",NA,"UFPI","TEPB","17072","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"338","Farias, R. R. S.",NA,NA,NA,"Brazil","Piauí","Campo Maior","Alto do Comandante",-42.051778,-4.867778,"Planta fanerófita (árvore, com 9m de altura); comportamento independente; ponto 01; estaca 01. Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000017072",NA,"Terminalia actinophylla Mart."
