"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1","2018-04-26T14:11:26.000+0000","JBRJ","RB","RB01385460","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","M.Figueira e B.Schindler","2017-09-22T00:00:00.000+0000",NA,"IFN659",NA,"M.Figueira; B.Schindler, R.A.Pontes e J.R.Lima",2017,9,22,"brazil","paraiba","areia","Nas proximidades do PB66E (conglomerado do Inventário Florestal Nacional). Beira de estrada",-35.686111,-7.017222,NA,"urn:catalog:JBRJ:RB:1385460",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-7.017222,-35.686111,"original coordinates"
"2",NA,"IPA","IPA","80304","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Schindler, B.; Figueira, M.","2017-09-22T00:00:00.000+0000",NA,"659",NA,"Figueira, M.; et al.; et al.",2017,9,22,"brazil","paraiba","areia","Nas proximidades do PB66E.",-35.686111,-7.017222,"Conglomerado do Inventário Florestal Nacional.","BRA:IPA:IPA:0000080304",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-7.017222,-35.686111,"original coordinates"
"3","2017-01-11T08:34:03.000+0000","JBRJ","RB","RB01212708","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"190",NA,"K.S. Valdemarin; T.B. Flores; G.D. Colletta; F.S. Scaravelli",2016,10,3,"brazil","espirito santo","conceicao da barra","Estrada entre Guriri e Farol",NA,NA,NA,"urn:catalog:JBRJ:RB:1212708",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,2736,-18.445026,-18.445026,"centroide mpo"
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","37189","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2015-05-01T00:00:00.000+0000",NA,"509",NA,"Santana, JP",2015,3,8,"brazil","sergipe","itaporanga d'ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 7m, inflorescência amarelada. Folhas compostas, alternas. Coletada na borda da floresta. Solo arenoso.; Mata Atlântica.","BRA:UFS:ASE:0000037189",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3733,-11.0429,-37.1944,"original coordinates"
"5",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21509","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M.Miranda","2015-09-01T00:00:00.000+0000",NA,"s.n.",NA,"J.P.G.Silva",2015,5,20,"brazil","pernambuco","sao lourenco da mata","mata do Camurim",NA,NA,"Arvoreta ca. 4,5 m alt.; CAP 36 cm; casca morta fina de coloração cinza clara; casca viva bege escuro, com oxidação rápida e sem exsudação; inflorescência em botões de coloração ferruginea.","BRA:UFRPE:HST:0000021509",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-8.023366,"centroide mpo"
"6",NA,"UEFS","HUEFS","210300","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"HST21509",NA,"Soares, J.P.G.",2015,5,20,"brazil","pernambuco","sao lourenco da mata","Mata do Camurim.",NA,NA,"Mata","BRA:UEFS:HUEFS:0000210300",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-8.023366,"centroide mpo"
"7","2017-04-03T09:24:01.000+0000","JBRJ","RB","RB01301976","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","A.M. Miranda",NA,NA,NA,NA,"J.P.G. Soares",2015,5,20,"brazil","pernambuco","sao lourenco da mata","Mata do Camurim",NA,NA,NA,"urn:catalog:JBRJ:RB:1301976",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-8.023366,"centroide mpo"
"8",NA,"Universidade Federal do Ceará, UFC","EAC","58844","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Castro, A.S.F.","2015-10-14T00:00:00.000+0000",NA,"2887",NA,"Castro, A.S.F.",2015,9,14,"brazil","ceara","aratuba","Camará.",0,0,"Árvore.; Mata úmida.","BRA:UFC:EAC:0000058844",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,5155,-4.420049,-39.026921,"centroide mpo (0)"
"9",NA,"Universidade Federal de Sergipe, UFS","ASE","35124","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2015-12-01T00:00:00.000+0000",NA,"385",NA,"Santana, JP",2015,11,7,"brazil","sergipe","itaporanga d'ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 7m, frutos imaturos marrons.; Mata Atlântica.","BRA:UFS:ASE:0000035124",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3733,-11.0429,-37.1944,"original coordinates"
"10",NA,"Universidade Federal de Sergipe, UFS","ASE","36608","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santos Neto, AM","2016-01-20T00:00:00.000+0000",NA,"45",NA,"Santos Neto, AM; Souza, JO; Nunes, SS; Felix, GJ",2015,12,21,"brazil","sergipe","santo amaro das brotas","PA Celso Furtado, Área de reserva legal do assentamento Celso Furtado.",-37.031,-10.5259,"Árvore, 5 metros de altura, frutos marrons.; Mata Atlântica","BRA:UFS:ASE:0000036608",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3775,-10.5259,-37.031,"original coordinates"
"11",NA,"Universidade Federal de Sergipe, UFS","ASE","32246","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, TR","2014-07-07T00:00:00.000+0000",NA,"29",NA,"Tavares, MLGC",2014,3,26,"brazil","sergipe","estancia","Solo argiloso. Vegetação rasteira e arbórea em regeneração.",-37.438056,-11.268611,"Árvore com base reta, casca cinza escura, fina e áspera. Fruto imaturo, verde, seco, com 2,0 cm e em formato de pião. Coordenadas UTM: E (0670347m) N (8765880m). Nº do conglomerado: 153, Nº da subunidade: 2, Nº da subparcela: 10, Cole","BRA:UFS:ASE:0000032246",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3707,-11.268611,-37.438056,"original coordinates"
"12",NA,"Universidade Federal de Sergipe, UFS","ASE","32320","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, ACC","2014-11-11T00:00:00.000+0000",NA,"117",NA,"Gonçalves, FB",2014,5,5,"brazil","sergipe","itaporanga d'ajuda",NA,-37.310278,-10.998333,"Árvore. Casca externa marrom escuro, grossa, rugosa e com depressões, e casca interna amarelo claro. Coordenadas UTM: E (0675343m) N (8780786m). Nº do conglomerado: 149, Nº da subunidade: 3, Nº da subparcela: 10, Nº da árvore: 1 (F8).","BRA:UFS:ASE:0000032320",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3733,-10.998333,-37.310278,"original coordinates"
"13",NA,"UFES","VIES","25337","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"240",NA,"Freitas, J.; Silva, L.A.; Alves-Araújo, A.; Carrijo, T.T.; Garbin, M.L.",2014,5,19,"brazil","espirito santo","conceicao da barra","Parque Estadual de Itaúnas.",-39.739167,-18.521944,"Árvore 6m. Flores passadas. Frutos verdes.","BRA:UFES:VIES:0000025337",NA,"Cupania revoluta Radlk.",NA,NA,2736,-18.521944,-39.739167,"original coordinates"
"14",NA,"Universidade Federal de Sergipe, UFS","ASE","32323","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, ACC","2014-11-11T00:00:00.000+0000",NA,"201",NA,"Gonçalves, FB",2014,6,3,"brazil","sergipe","itabaiana","Solo arenoso, raso e pedregoso. Vegetação rasteira e com capoeira em regeneração",-37.148333,-10.688611,"Árvore, com ca. de 1,62 m de altura. Casca externa marrom escuro, fina, lisa, e casca interna verde. Coordenadas UTM: E (0680449m) N (8815603m). Nº do conglomerado: 102, Nº da subunidade: 3, Nº da subparcela: 10, Nº da árvore: 5R (F8)","BRA:UFS:ASE:0000032323",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3794,-10.688611,-37.148333,"original coordinates"
"15","2017-06-12T14:00:11.000+0000","JBRJ","RB","RB01325534","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L. Daneu & C. O. Andrino",NA,NA,"17",NA,"Rocha, F. O.",2014,7,10,"brazil","bahia","nova vicosa","Conglomerado BA_1440-4-3-9",-39.420556,-17.819444,"Árvore, exsudado não observado. Casca externa marrom e fina, casca interna vermelha, tipo: lisa, desprendimento: escamoso. Sem frutos. Duplicatas: RB","urn:catalog:JBRJ:RB:1325534",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,2804,-17.819444,-39.420556,"original coordinates"
"16",NA,"UEFS","HUEFS","204584","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"6726",NA,"Miranda, A.M.",2014,8,19,"brazil","bahia","salvador","Baia de Todos os Santos, Ilha dos Frades.",NA,NA,NA,"BRA:UEFS:HUEFS:0000204584",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3474,-12.871185,-12.871185,"centroide mpo"
"17",NA,"UEFS","HUEFS","226511","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"1617",NA,"Costa-Lima, J.L.",2014,8,27,"brazil","pernambuco","carnaubeira da penha","Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés (Syagrus sp., Arecaceae - coletado: J.L. Costa-Lima et al. 1692].",NA,NA,"Savana Estépica. Neossolo Regolítico Eutrófico","BRA:UEFS:HUEFS:0000226511",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4195,-8.40902,-8.40902,"centroide mpo"
"18",NA,"UEFS","HUEFS","226512","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"8502",NA,"Fontana, A.P.",2014,9,10,"brazil","ceara","missao velha","CE 153",NA,NA,"Áreas de Tensão Ecológica. Latossolo Vermelho-Amarelo Distrófico","BRA:UEFS:HUEFS:0000226512",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4460,-7.312012,-7.312012,"centroide mpo"
"19",NA,"Universidade Federal de Sergipe, UFS","ASE","32314","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, ACC","2014-11-11T00:00:00.000+0000",NA,"60",NA,"Jesus, CG",2014,9,22,"brazil","sergipe","tobias barreto",NA,-37.998056,-11.184167,"Arbusto com casca externa marrom, fina e lisa, e casca interna verde. Coordenadas UTM: E (611441m) N (8786043m). Nº do conglomerado: 137, Nº da subunidade: 3, Nº da subparcela: 10, Nº da árvore: 8RF8.","BRA:UFS:ASE:0000032314",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3736,-11.184167,-37.998056,"original coordinates"
"20",NA,"IMA","MAC","57843","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"4220",NA,"L.Nusbaumer",2014,10,23,"brazil","alagoas","quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.",-36.717992,-9.441136,"Árvore ca. 7 m. Fruto com 3 lóculos. Folhas glabras.; Mata Atlântica.","BRA:IMA:MAC:0000057843",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.441136,-36.717992,"original coordinates"
"21",NA,"Universidade Federal de Sergipe, UFS","ASE","32846","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Andrade, RS","2015-06-09T00:00:00.000+0000",NA,"24",NA,"Andrade, RS; Landim, MF; Malaquias, EC; Nunes, SS; Pereira, BV; Souza, JO",2014,10,1,"brazil","sergipe","indiaroba","P.A. SEPÉ-TIARAJU II, borda da mata",-37.344713,-11.30827,"Fruto imaturo verde. Sem flor.; Mata Atlântica","BRA:UFS:ASE:0000032846",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3673,-11.30827,-37.344713,"original coordinates"
"22",NA,"UFPB","JPB","52097","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"525",NA,"Pereira, LA",2013,1,22,"brazil","paraiba","areia","Campus II da UFPB",0,0,"Árvore ca. De 8m. Frutos secos.","BRA:UFPB:JPB:0000052097",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-6.95222,-35.703577,"centroide mpo (0)"
"23",NA,"UFPE","UFP","77526","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"520",NA,"Pereira, L.A.",2013,1,16,"brazil","alagoas","pilar","Fazenda Lamarão",0,0,"DESC:Árvore ca. de 7m. Frutos com indumento amarelado.;","BRA:UFPE:UFP:0000077526",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3976,-9.613116,-36.002645,"centroide mpo (0)"
"24",NA,"UFPB","JPB","57644","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"3794",NA,"Groupo Pedra Talhada",2013,4,2,"brazil","alagoas","quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.",-36.430487,-9.259224,"shrub, 5 m; dry fruit, brown, 3-carpels, brown seeds; specimen photgraphed in situ; duplicates dried with hot air; Submontane tropical moist forest (forest edge)","BRA:UFPB:JPB:0000057644",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.259224,-36.430487,"original coordinates"
"25",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121195","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Gomes, FS","2013-11-01T00:00:00.000+0000",NA,"1414",NA,"Gomes, FS",2013,5,18,"brazil","bahia","mascote",NA,-39.498056,-15.790556,"Folhas com folíolos cartáceos, discolores, face abaxial com pêlos ferruginosos.","BRA:UFBA:ALCB:0000121195",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3125,-15.790556,-39.498056,"original coordinates"
"26",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121343","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Gomes, FS","2013-11-01T00:00:00.000+0000",NA,"1561",NA,"Gomes, FS",2013,5,18,"brazil","bahia","mascote",NA,-39.503611,-15.775,"Folíolos cartáceos discolores, face abaxial pubescente. 46.2, parcela 04.","BRA:UFBA:ALCB:0000121343",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3125,-15.775,-39.503611,"original coordinates"
"27",NA,"UEFS","HUEFS","206335","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"6622",NA,"Miranda, A.M.",2013,8,23,"brazil","bahia","mata de sao joao","Restinga. Área ensolarada.",NA,NA,NA,"BRA:UEFS:HUEFS:0000206335",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3532,-12.478165,-12.478165,"centroide mpo"
"28",NA,"UFPB","JPB","60144","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Silva, ACC","2014-05-21T00:00:00.000+0000",NA,"2898",NA,"Prata, AP; Campos, DA; Matos, GMA; Carregosa, T; Silva, EJ",2012,1,27,"brazil","sergipe","areia branca","Parque Nacional da Serra de Itabaiana, Mata do encantado - Povoado Bom Jardim",0,0,"Arbusto ca. 4m. Frutos pilosos, castanho claro. Coordenadas UTM: L 0679012 W8813397. Elevação 324m.; Arbusto ca. 4m. Frutos pilosos, castanho claro. Coordenadas UTM: L 0679012 W8813397. Elevação 324m.","BRA:UFPB:JPB:0000060144",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3769,-10.788646,-37.331991,"centroide mpo (0)"
"29",NA,"Universidade Federal da Bahia (UFBA)","ALCB","104686A","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-01T00:00:00.000+0000",NA,"19721",NA,"Guedes, ML; Oliveira, DSC de; Melo, E; et al.",2012,3,8,"brazil","paraiba","alagoa nova",NA,-35.759722,-7.078611,"ca. 4 m alt. Folhas com folíolos cartáceos. Frutos passados.","BRA:UFBA:ALCB:000104686A",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4550,-7.078611,-35.759722,"original coordinates"
"30",NA,"Universidade Federal de Sergipe, UFS","ASE","25230","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2016-08-19T00:00:00.000+0000",NA,"589",NA,"Gomes, LA; Déda, RM; Santos, E; Porto, NM",2012,8,13,"brazil","sergipe","santa luzia do itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.",-37.425861,-11.385528,"Árvore, 5m. Flores creme. Frutos imaturos ferrugíneos. UTM: 0670879/8742469.; Árvore, 5m. Flores creme. Frutos imaturos ferrugíneos. UTM: 0670879/8742469.; Mata Atlântica","BRA:UFS:ASE:0000025230",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3694,-11.385528,-37.425861,"original coordinates"
"31",NA,"UFPB","JPB","52118","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Déda, RM","2012-10-01T00:00:00.000+0000",NA,"832",NA,"Gomes, LA; Matos, GMA; Araújo, DA; Santos, E",2012,10,5,"brazil","sergipe","siriri","Mata do Cipó",-37.100389,-10.511417,"Árvore com cerca de 4 m. Com flores alvas.; Mata Atlântica.","BRA:UFPB:JPB:0000052118",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3816,-10.511417,-37.100389,"original coordinates"
"32",NA,"Universidade Federal de Sergipe, UFS","ASE","29796","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"449",NA,"Pereira, LA; Pessoa, MC; Chagas, MA; Costa-Silva, R; Conceição, GG; Barbosa, MR; Alves, M",2012,10,17,"brazil","sergipe","capela","Refúgio da Vida Silvestre Mata do Junco",-37.054667,-10.536861,"Árvore ca. de 6m.; Mata Atlântica.","BRA:UFS:ASE:0000029796",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3833,-10.536861,-37.054667,"original coordinates"
"33",NA,"USP","SPF","212080","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Fiaschi, P","2012-10-07T00:00:00.000+0000",NA,"249",NA,"Pace, MR; Bastos, CL; Oskolski, A; Kotina, E; Curtis, A; Brandes, A; Chagas, MA; Amorim,",2012,10,6,"brazil","pernambuco","igarassu","Usina São José, Engenho Cumbe. Fragmento Pezinho.",-35.021917,-7.794722,"Árvore ca. 4 m alt, flores alvas.","BRA:USP:SPF:0000212080",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4313,-7.794722,-35.021917,"original coordinates"
"34",NA,"NY","NY","01806420","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. A. S. de Pontes",NA,NA,"850",NA,"R. A. S. de Pontes",2012,10,22,"brazil","pernambuco",NA,"Ãgua Preta, Fazenda CamarÃ£o.",0,0,NA,"082de1b4-908a-4ace-9d8e-77b1faeaf0d3",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-8.3240949,-37.99303622,"centroide estado (0)"
"35",NA,"Universidade Federal de Sergipe, UFS","ASE","26106","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2016-01-08T00:00:00.000+0000",NA,"12",NA,"Santos, JPS",2012,10,12,"brazil","sergipe","nossa senhora do socorro","Área de mata",-37.125833,-10.855,"Subarbusto, 2m. Inflorescência branca, brácteas marrons.; Mata Atlântica","BRA:UFS:ASE:0000026106",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3763,-10.855,-37.125833,"original coordinates"
"36",NA,"W","Herbarium W","2015-0008543","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","R. M. Deda",NA,NA,NA,NA,"Gomes,L.A., Matos,G.M.A., Araújo,D.A. & Santos,E.",2012,10,5,"brazil",NA,NA,"Brasil, Sergipe, Siriri, Mata do Cipó Mata Atlântica. 10°30'41"" S, 37°06'01"" W.",-37.10028,-10.51139,NA,NA,NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-10.51139,-37.10028,"original coordinates"
"37",NA,"Universidade Federal de Sergipe, UFS","ASE","25455","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Santana, JP","2016-01-08T00:00:00.000+0000",NA,"48",NA,"Silva, TR; Santos, JPS",2012,11,9,"brazil","sergipe","nossa senhora do socorro","Área de Eucalipto",-37.125833,-10.855,"Sub arbusto, fruto castanho.; Mata Atlântica","BRA:UFS:ASE:0000025455",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3763,-10.855,-37.125833,"original coordinates"
"38",NA,"UFPB","JPB","52073","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"501",NA,"Pereira, LA; Silva, FO",2012,12,13,"brazil","paraiba","mamanguape","Reserva Biológica Guaribas",-35.142056,-6.741861,"Árvore ca. De 7m. Frutos com indumento amarelado.","BRA:UFPB:JPB:0000052073",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.741861,-35.142056,"original coordinates"
"39",NA,"UFPB","JPB","53333","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Gomes, LA","2012-12-18T00:00:00.000+0000",NA,"966",NA,"Gomes, LA; Santos, E; Fonseca, JAR",2012,12,7,"brazil","sergipe","siriri","Mata do Cipó, Borda de mata.",-37.100417,-10.507944,"Árvore com cerca de 4m. Com frutos imaturos ferrugíneos.&nf;; Mata Atlântica","BRA:UFPB:JPB:0000053333",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3816,-10.507944,-37.100417,"original coordinates"
"40",NA,"UFPE","UFP","77754","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"506",NA,"Pereira, L.A.",2012,12,18,"brazil","alagoas","quebrangulo","Reserva Biológica da Pedra Talhada",0,0,"DESC:Árvore ca. de 6m. Frutos com indumento ferrugíneio.;","BRA:UFPE:UFP:0000077754",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.311118,-36.468669,"centroide mpo (0)"
"41",NA,"UFPB","JPB","48788","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"121",NA,"Pereira, LA",2011,1,20,"brazil","paraiba","joao pessoa","Mata Ciliar do Rio Cuiá, Valentina",-34.863056,-7.115,"Árvore ca. De 5m de altura.","BRA:UFPB:JPB:0000048788",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"42",NA,"US","Botany","3682865","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"382",NA,"R. Coelho & P. Bertini",2011,1,NA,"brazil","pernambuco",NA,"Caruaru. Parque Estadual do Brejo dos Cavalso",NA,NA,NA,"http://n2t.net/ark:/65665/3a0c32b15-ead8-4235-9e43-f090736d0d14",NA,"Cupania revoluta Radlk.",NA,NA,NA,-8.3240949,-8.3240949,"centroide estado"
"43",NA,"IPA","IPA","86288","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"1098",NA,"Elba Ferraz; Araújo, E.; Araújo, E.",2011,5,26,"brazil","pernambuco","lagoa dos gatos","Mata Atlântica, interior do fragmento florestal de encosta.",0,0,"Árvore.Frequência alta. Frutos marrons.","BRA:IPA:IPA:0000086288",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4148,-8.684964,-35.896191,"centroide mpo (0)"
"44",NA,"UFPB","JPB","63173","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"713",NA,"Cardoso, DS; Santos, E",2011,7,15,"brazil","sergipe","aracaju","APA Morro do Urubu/ Parque da Cidade, Interior da mata",0,0,"Árvore com cerca de 3m, presença de botões ; DE","BRA:UFPB:JPB:0000063173",NA,"Cupania revoluta Radlk.",NA,NA,3746,-10.989493,-37.093231,"centroide mpo (0)"
"45",NA,"UFPB","JPB","48980","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-05-05T00:00:00.000+0000",NA,"313",NA,"Pereira, LA; Silva, JC",2011,8,30,"brazil","paraiba","conde","Granja da CIMEPAR",-34.9075,-7.26,"Árvore ca. De 3m de altura. Botões e flores de cor creme.","BRA:UFPB:JPB:0000048980",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4471,-7.26,-34.9075,"original coordinates"
"46",NA,"UNIVASF","HVASF","12979","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","J.A. Siqueira Filho","2011-12-15T00:00:00.000+0000",NA,"6",NA,"E.M.B. Nunes",2011,8,19,"brazil","rio grande do norte","baia formosa","RPPN Mata da Estrela, estrada vicinal à esquerda da RN 062, ao lado da Usina Vale Verde.",-35.055956,-6.399011,"Árvore ca. de 4m alt. Folhas simples, discolores, face abaxial com nervuras ferrugíneas, verde escuro e face adaxial verde claro, quebradiça, limbo enrrugado. Inflorescência em cacho, flores inconspícuas alvas.","BRA:UNIVASF:HVASF:0000012979",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4760,-6.399011,-35.055956,"original coordinates"
"47",NA,"UFPE","UFP","70947","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Leão, T.","2012-07-05T00:00:00.000+0000",NA,"1002",NA,"Leão, T.",2011,9,22,"brazil","paraiba","santa rita","Curralino.",0,0,"25 S 264535 9228875 UTM SAD 69. DESC:Árvore, floresta estacional em regeneração.;","BRA:UFPE:UFP:0000070947",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4549,-7.065452,-35.000689,"centroide mpo (0)"
