"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"285","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964555","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, G.L.",NA,NA,"971",NA,"Stutts, J.; Macleish, N.; Smith, G.L.; Nunes, J.M.S.",1980,9,30,"Brazil",NA,NA,"Serra da Bocaina. 24 km from Sao Jose da Barreiro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000964555",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"287","2014-07-08T03:50:43.000+0000","JBRJ","RB","RB00426467","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerald L. Smith","1980-01-01T00:00:00.000+0000",NA,"971",NA,"J.M.S. Nunes; J. Stutts, N. MacLeish& Gerald L. Smith",1980,9,30,"Brazil","São Paulo","São Paulo","Serra da Bocaína. 24 Km from São José da Barreiro. .",NA,NA,"Tree about 10 m tall and 4 inches DBH. Frequent. Most branches have axillary inflorescences of sessile clusters of heads.","urn:catalog:JBRJ:RB:426467",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"291","2008-05-27T22:02:00.000+0000","MO","MO","3363321","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerald L. Smith 1980-","1981-01-01T00:00:00.000+0000",NA,"NUNES s.n.",NA,"NUNES",1980,10,10,"Brazil","Minas Gerais",NA,"Minicipio de Passa Quatro, Distrito de Pinheirimos, Sertao dos Martins",NA,NA,NA,"urn:catalog:MO:Tropicos:3363321","http://www.tropicos.org/Specimen/3363321","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"292",NA,"MBM","MBM","99874","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL",NA,NA,"1103",NA,"Stutts, J; et al.",1980,10,25,"Brazil","Paraná","Balsa Nova","Alto Purunã",0,0,NA,"BRA:MBM:MBM:0000099874",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"293","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964548","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, G.L.",NA,NA,"1086",NA,"Stutts, J.; Hatschbach, G.; Smith, G.L.",1980,10,23,"Brazil",NA,"São José dos Pinhais",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000964548",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"295",NA,"MBM","MBM","99873","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL",NA,NA,"1090",NA,"Stutts, J; et al.",1980,10,23,"Brazil","Paraná","Tijucas do Sul","Tabatinga",0,0,NA,"BRA:MBM:MBM:0000099873",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"296",NA,"UNICAMP","UEC","89321","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"1086",NA,"Hatschbach, G.; et al.",1980,10,23,"Brazil","Paraná","São José dos Pinhais","Contenda",0,0,"Slender trees, 4-7m tall. Less branched than P. axillaris. Lower surface of leaves cinerous tomentose.; Secondary forest of Araucaria. Wood very brittle.","BRA:UNICAMP:UEC:0000089321",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"299",NA,"NY","NY","798085","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,NA,NA,"S. Nunes",1980,10,10,"Brazil","Minas Gerais",NA,"Distrito de Pinheirinmos, Sertao dos Martins",-44.966988847155,-22.3944490179142,NA,"aa4e01b2-0c61-4311-98d8-c386664da948",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"302",NA,"UnB","UB","124310","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL","1984-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Nunes, JMS",1980,10,10,"Brazil","Minas Gerais","Passa Quatro","Distrito de Pinheirinmos. Sertão dos Martins.",0,0,"Árvore 7-8m.","BRA:UnB:UB:0000124310",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"307",NA,"UNICAMP","UEC","197595","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"281",NA,"Martins, F.R.; et al.",1980,10,15,"Brazil","Minas Gerais","Pocos de Caldas","Santa Rosália",0,0,"Arvoreta 5m, capítulos brancos.; Campo secundário","BRA:UNICAMP:UEC:0000197595",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"310",NA,"US","Botany","3005973","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"9220*",NA,"P. Occhioni",1980,11,19,"Brazil","Rio de Janeiro",NA,"Parque Nac. do Itatiaia",NA,NA,NA,"http://n2t.net/ark:/65665/3fcd5ffc2-7796-4bdd-aa16-9718f1f4a0c4",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"311",NA,"MBM","MBM","73117","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Robinson, H",NA,NA,"9220",NA,"Occhioni, P",1980,11,19,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia",0,0,NA,"BRA:MBM:MBM:0000073117",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"312",NA,"UEM","HUEM","10656","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.","2009-09-25T00:00:00.000+0000",NA,"61",NA,"E. Rotta",1979,6,6,"Brazil","Paraná","Colombo","Embrapa, Floresta Ombrófla Mista",0,0,NA,"BRA:UEM:HUEM:0000010656",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"314",NA,"IF","SPSF","26584","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"61",NA,"E.Rotta",1979,6,6,"Brazil","Pr","Colombo",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000026584",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"315",NA,"UNICAMP","UEC","3249","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"10287",NA,"Shepherd, G.J.; et al.",1979,8,14,"Brazil","São Paulo","Jundiaí","Bairro Colonia",0,0,"Árvore de 7-8m alt.","BRA:UNICAMP:UEC:0000003249",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"316",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","8438","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"s.n.",NA,"Aguiar, L.",1978,7,NA,"Brazil","Rio Grande do Sul","Gravataí","Morro de Paula",NA,NA,"habitat mata; árvore com aproximadamente 5m de altura; flores brancas; encaixa mais em regnellii mas o número de flores concorda com P. axilares (9)","BRA:MCN/FZBRS:HAS:0000008438",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"317",NA,"Universidade Federal do Paraná, UFPR","EFC","60","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G.","1978-10-19T00:00:00.000+0000",NA,NA,NA,"Embrapa",1978,10,5,"Brazil","Paraná","Colombo","Embrapa",-49.1566,-25.3225,"Embrapa __COMMOM_NAME__: Vassourão","BRA:UFPR:EFC:0000000060",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"318",NA,"UEM","HUEM","10651","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.","2009-09-25T00:00:00.000+0000",NA,"11",NA,"E. Rotta",1978,10,23,"Brazil","Paraná","Colombo","Floresta Ombrófila Mista",0,0,NA,"BRA:UEM:HUEM:0000010651",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"320","2017-10-16T08:44:32.000+0000","JBRJ","RB","RB00426472","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"220",NA,"H.P. Bautista; G.M. Barroso",1975,11,22,"Brazil","São Paulo","Campos do Jordão","São José dos Alpes.",NA,NA,"Árvore de ca. 3-5m. Flores alvas. Só um indivíduo no campo sujo.","urn:catalog:JBRJ:RB:426472",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"321",NA,"UFOP","OUPR","16039","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, G.L.; Coile, NC (Tropic","2007-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Lisboa, M.A.",1972,8,19,"Brazil","Minas Gerais","Ouro Preto","Itacolomi",0,0,NA,"BRA:UFOP:OUPR:0000016039",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"322",NA,"IAC","IAC","22980","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","J. Semir","2010-06-20T00:00:00.000+0000",NA,"s/nº",NA,"H.F. Leitão Filho",1971,3,20,"Brazil","São Paulo","Campinas","Rodovia Campinas-São Paulo, nativa",-47.0608,-22.9056,"identificação confirmada por D.P. Volet em 12/2015","BRA:IAC:IAC:0000022980",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"323",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","5902","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cabrera, A.L.","1977-01-01T00:00:00.000+0000",NA,"330",NA,"Bresolin, A.",1971,8,20,"Brazil","Santa Catarina","Palhoça","Morro do Cambirela.",NA,NA,"árvore, flor branca, 10m altura","BRA:UFSC:FLOR:0000005902",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"325",NA,"MBM","MBM","191305","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G",NA,NA,"2461",NA,"Imaguire, N",1970,9,16,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia",0,0,NA,"BRA:MBM:MBM:0000191305",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"328",NA,"UFPR","UPCB","66256","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.","2016-02-01T00:00:00.000+0000",NA,"9618",NA,"Krieger, P.L.",1970,11,2,"Brazil","Minas Gerais",NA,"Vale do Bonsucesso - Estrada do Contorno Rio-Petrópolis.",NA,NA,"Cipó robusto, flores passadas, caule anguloso..","BRA:UFPR:UPCB:0000066256",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"329",NA,"UnB","UB","124311","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL","1984-01-01T00:00:00.000+0000",NA,"420",NA,"Leitão Filho, HF",1968,6,10,"Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia",0,0,"Arbusto 2,5m.","BRA:UnB:UB:0000124311",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"331",NA,"UnB","UB","124307","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL",NA,NA,"522",NA,"Leitão Filho, HF",1968,9,20,"Brazil","São Paulo","Jundiaí",NA,0,0,"Arbusto 3m.; Mata secundária","BRA:UnB:UB:0000124307",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"335",NA,"UNICAMP","UEC","66677","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"64",NA,"Leitão Filho, H.F.",1967,9,1,"Brazil","São Paulo","Itapetininga","Horto Florestal de Itapetininga",0,0,"Pequena árvore 5m coletada em trecho de mata de terra ruim.; Cerrado","BRA:UNICAMP:UEC:0000066677",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"338",NA,"UFPR","UPCB","6921","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-08T00:00:00.000+0000",NA,"14621",NA,"Hatschbach, G.",1966,8,17,"Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário",NA,NA,"Árvore pequeno porte. Mata queimada de encosta do morro..","BRA:UFPR:UPCB:0000006921",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"340",NA,"UnB","UB","124306","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-01-01T00:00:00.000+0000",NA,"213",NA,"Vieira, AOS",1965,8,10,"Brazil","Paraná","Araucária",NA,0,0,"Flores esbranquiçadas.; Arbusto 2,5m.; Beira de mata","BRA:UnB:UB:0000124306",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"341",NA,"US","Botany","2745218","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"8428",NA,"J. R. de Mattos & N. F. Mattos",1960,11,11,"Brazil","São Paulo",NA,"Brasil. Estado de São Paulo. Municipio de Sao Paulo: Parque do Estado, terreno do Instituto de Botanica, ca. 10 km ao suld do centro de Sao Paulo",NA,NA,NA,"http://n2t.net/ark:/65665/36ee409c8-a426-4296-bd91-67839a3fc567",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"343",NA,"MBM","MBM","39897","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL",NA,NA,"4988",NA,"Hatschbach, G",1958,8,17,"Brazil","Paraná","Tijucas do Sul","Rincão",0,0,NA,"BRA:MBM:MBM:0000039897",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"344",NA,"US","Botany","2403263","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"7231",NA,"-- Reitz & Klein, --",1958,9,19,"Brazil","Santa Catarina",NA,"Santa Catarina - Brasil. Vargen Grande, Lauro Muller",NA,NA,NA,"http://n2t.net/ark:/65665/3dc737cc9-783d-4778-a450-20819c3afcf3",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"345",NA,"NY","NY","798070","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Ã. L. Cabrera","1960-01-01T00:00:00.000+0000",NA,"7099",NA,"R. Reitz",1958,9,12,"Brazil","Santa Catarina",NA,"Alto Matador, Rio do Sul",-49.563988,-27.247405,NA,"414631e5-b59f-44c6-81ef-e3fb38f5866b",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"347",NA,NA,"Botany","L.3667543","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,NA,NA,"Reitz R; Klein RM",1958,9,19,"Brazil",NA,NA,"Santa Catarina, Vargem Grande, Lauro Müller, Capoeira.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3667543",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"350",NA,"US","Botany","2742862","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"4853",NA,"-- Reitz & Klein, --",1957,9,7,"Brazil","Santa Catarina",NA,"Santa Catarina - Brasil. Campo Novo, Mafra",NA,NA,NA,"http://n2t.net/ark:/65665/3555b2513-41d5-47ab-ae66-34f194dd28ac",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"351",NA,"US","Botany","2742876","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"4837",NA,"-- Reitz & Klein, --",1957,9,6,"Brazil","Santa Catarina",NA,"Santa Catarina - Brasil. Campo Alegre",NA,NA,NA,"http://n2t.net/ark:/65665/39141f8e9-c4d5-481a-b2d6-53c199607578",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"355","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964553","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"4837",NA,"Reitz; Klein",1957,9,6,"Brazil",NA,"Campo Alegre",NA,NA,NA,"Plantas de Santa Catarina","http://specimens.kew.org/herbarium/K000964553",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"356","2011-02-23T16:23:00.000+0000","MO","MO","3370413","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"Reitz 4837",NA,"P. Raulino Reitz|Roberto M. Klein",1957,NA,NA,"Brazil","Santa Catarina",NA,"Campo Alegre Mata Arvoreta",NA,NA,NA,"urn:catalog:MO:Tropicos:3370413","http://www.tropicos.org/Specimen/3370413","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"357",NA,"IF","SPSF","01303","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,NA,NA,"P.H.Fischer",1954,11,6,"Brazil","Sp","São Paulo","Santo Amaro",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000001303",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"358",NA,"MBM","MBM","39904","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL",NA,NA,"3235",NA,"Hatschbach, G",1953,8,23,"Brazil","Paraná","Bocaiúva do Sul","Carijó",0,0,NA,"BRA:MBM:MBM:0000039904",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"359",NA,"UFPR","UPCB","1406","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-08T00:00:00.000+0000",NA,"3236",NA,"Hatschbach, G.",1953,8,23,"Brazil","Paraná","Bocaiúva do Sul","Carijo",NA,NA,"Árvore, 8m. Mata..","BRA:UFPR:UPCB:0000001406",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"361",NA,"Instituto de Botânica, IBT","SP","152953","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2016-07-01T00:00:00.000+0000",NA,"s.n.",NA,"s.col.",1953,NA,NA,"Brazil","São Paulo","Pindamonhangaba","Itatiaia",0,0,NA,"BRA:IBt:SP:0000152953",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"362",NA,"NY","NY","798073","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"21171",NA,"A. C. Brade",1951,10,10,"Brazil","SÃ£o Paulo",NA,"Serra da Bocaina",-44.676361,-22.842145,NA,"06bdea82-3a89-468e-9363-3b340f1d6d60",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"363",NA,"UFPR","UPCB","3086","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-08T00:00:00.000+0000",NA,"21171",NA,"Brade, A.C.",1951,10,10,"Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,"Árvore, 5-10m. Bordo da mata ciliar de Podocarpus..","BRA:UFPR:UPCB:0000003086",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"364",NA,"US","Botany","2027444","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"269",NA,"Apparicio & P. Duarte",1946,8,30,"Brazil","Minas Gerais",NA,"Maria da Fe. Minas Gerais",NA,NA,NA,"http://n2t.net/ark:/65665/331c46731-d866-4a9f-8569-a23ca5514fa0",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"365","2011-02-18T15:11:00.000+0000","MO","MO","3363791","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerald L. Smith 1980-","1981-01-01T00:00:00.000+0000",NA,"Duarte 269",NA,"Apparicio P. Duarte",1946,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:3363791","http://www.tropicos.org/Specimen/3363791","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"366",NA,"US","Botany","2344345","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"3528",NA,"J. E. Leite",1945,7,NA,"Brazil","São Paulo",NA,"Brazil. São Paulo. Campos do Jordao",NA,NA,NA,"http://n2t.net/ark:/65665/31225f11a-cc75-4a2a-95a2-da3c23ce24d8",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"367",NA,"IAC","IAC","10860","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","M. Monge & J. Semir","2010-06-17T00:00:00.000+0000",NA,"32695",NA,NA,1945,10,17,"Brazil",NA,NA,NA,NA,NA,"Montenegro, Pareci Novo (Material botânico do Insituto Miguel Lilo, Argentina em 14/06/1949","BRA:IAC:IAC:0000010860",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"368",NA,"US","Botany","1402768","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"178",NA,"Widgren",1945,NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Gerais",NA,NA,NA,"http://n2t.net/ark:/65665/39237aa2b-3b86-4b55-b681-77448b63933f",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"369",NA,"IF","SPSF","00558","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,NA,NA,"M.Koscinski",1936,7,1,"Brazil","Sp","São Paulo","Serra da Cantareira",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000000558",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"370",NA,"Instituto de Botânica, IBT","SP","32423","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL","1984-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Kuhlmann, M",1935,1,31,"Brazil","São Paulo","Campos do Jordão","Umuarama.",0,0,NA,"BRA:IBt:SP:0000032423",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"371",NA,"IAC","IAC","44206","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P. Volet","2015-11-18T00:00:00.000+0000",NA,"s/nº",NA,"F.C. Hoehne",1933,8,18,"Brazil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico",-46.6361,-23.5475,NA,"BRA:IAC:IAC:0000044206",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"372",NA,"US","Botany","3431723","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"s.n.",NA,"F. C. Hoehne",1933,8,17,"Brazil","São Paulo",NA,"Brasil; são Paulo, capital, nativa no Jardim Botanico",NA,NA,NA,"http://n2t.net/ark:/65665/3d3000477-48ce-4482-8ae3-3de9d121a9bd",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"373",NA,"NY","NY","798078","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"168",NA,"M. Koscinsky",1933,10,NA,"Brazil","SÃ£o Paulo",NA,"Serra da Cantareira",-46.6304063522203,-23.5441635944115,NA,"46a521ef-fb07-4dbf-a7ac-0ed3f0053afd",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
